date,realized,fhs_var,fhs_exc,hs_var,hs_exc,normal_var,normal_exc
2011-09-20,-0.16623864527241425,4.7363015310709375,0,5.426201462391315,0,4.175579104917442,0
2011-09-21,-2.9830995087147443,4.916156417197004,0,5.426201462391315,0,4.177308577604289,0
2011-09-22,-3.2402456759229787,4.730599676716602,0,5.426201462391315,0,4.177461295782772,0
2011-09-23,0.6063588829469748,5.835109596003745,0,5.426201462391315,0,4.185566432490969,0
2011-09-26,2.306802129696945,6.926825504672356,0,5.426201462391315,0,4.195690567012788,0
2011-09-27,1.0631665357294655,6.48882500444563,0,5.426201462391315,0,4.195671904055741,0
2011-09-28,-2.090819585269548,5.955632679892318,0,5.426201462391315,0,4.196538647144677,0
2011-09-29,0.8081486435358656,5.559085999634412,0,5.426201462391315,0,4.196603464026981,0
2011-09-30,-2.529127447886567,6.136050788077194,0,5.426201462391315,0,4.201270014100189,0
2011-10-03,-2.886360290378494,5.741439627409131,0,5.426201462391315,0,4.200246583087689,0
2011-10-04,2.223930613115467,6.498367070431672,0,5.426201462391315,0,4.207136094822821,0
2011-10-05,1.7707918945510777,7.346141485671473,0,5.426201462391315,0,4.2140352665419325,0
2011-10-06,1.8138168466480482,6.7532315924444655,0,5.426201462391315,0,4.214196747707939,0
2011-10-07,-0.819681118762265,6.239828729632286,0,5.426201462391315,0,4.214675164558346,0
2011-10-10,3.3555643919288363,5.762123644367155,0,5.426201462391315,0,4.21498178572864,0
2011-10-11,0.05438556372526529,5.7757439864489095,0,5.426201462391315,0,4.20934539824904,0
2011-10-12,0.9747046937638062,5.227756940043453,0,5.426201462391315,0,4.213655363381832,0
2011-10-13,-0.29781023951361335,4.950450208304519,0,5.426201462391315,0,4.213957730872752,0
2011-10-14,1.7230948802478145,4.62034436853985,0,5.426201462391315,0,4.213350928489779,0
2011-10-17,-1.955993759944958,4.502013956042316,0,5.426201462391315,0,4.213596303162608,0
2011-10-18,2.021304938031121,4.162139027686343,0,5.426201462391315,0,4.213959997990818,0
2011-10-19,-1.2729818787026608,4.819722247704029,0,5.426201462391315,0,4.218598183338731,0
2011-10-20,0.45438398210843994,4.436240896977527,0,5.426201462391315,0,4.2183764568069,0
2011-10-21,1.863406749243458,4.749369757899041,0,5.426201462391315,0,4.220895469488084,0
2011-10-24,1.279080668037179,4.472620177894808,0,5.426201462391315,0,4.21335884922684,0
2011-10-25,-2.0248346199382077,4.121475553050454,0,5.426201462391315,0,4.213862321351908,0
2011-10-26,1.048143054408723,3.832806839772764,0,5.426201462391315,0,4.213027120668461,0
2011-10-27,3.3716591168134338,4.559679945845152,0,5.426201462391315,0,4.217888600472819,0
2011-10-28,0.03891535285413573,4.246958707502811,0,5.426201462391315,0,4.208930310837358,0
2011-10-31,-2.5048616612977614,3.8455334419086857,0,5.426201462391315,0,4.212907143700431,0
2011-11-01,-2.834005962159464,3.6488676778387097,0,5.426201462391315,0,4.210119167083727,0
2011-11-02,1.5976363304397205,4.619019380275676,0,5.426201462391315,0,4.214991824788693,0
2011-11-03,1.8607607200930414,5.618918874343982,0,5.426201462391315,0,4.220446810063297,0
2011-11-04,-0.6299819537189565,5.216626462266344,0,5.426201462391315,0,4.219515406208679,0
2011-11-07,0.6276008211166596,4.823425673712554,0,5.426201462391315,0,4.217480233309042,0
2011-11-08,1.1667310321725162,4.8365586001120295,0,5.426201462391315,0,4.218690580737629,0
2011-11-09,-3.7385347098988095,4.547355491838771,0,5.426201462391315,0,4.214598753847672,0
2011-11-10,0.8587201099481742,4.254768911122444,0,5.426201462391315,0,4.214639465398292,0
2011-11-11,1.9293223004513553,5.698897345623761,0,5.426201462391315,0,4.224076935420116,0
2011-11-14,-0.9596036687554769,5.364865092801052,0,5.426201462391315,0,4.223547003635783,0
2011-11-15,0.480559827730043,5.00232698549179,0,5.426201462391315,0,4.218174680357067,0
2011-11-16,-1.6755798341954984,5.0560253450106964,0,5.426201462391315,0,4.219757466506523,0
2011-11-17,-1.6942671987706432,4.787970009895665,0,5.426201462391315,0,4.2170894412249735,0
2011-11-18,-0.03947564904724282,5.2224767285502285,0,5.426201462391315,0,4.2205843941242644,0
2011-11-21,-1.882457110494877,5.6334774956504265,0,5.426201462391315,0,4.224457385281321,0
2011-11-22,-0.4149438857005794,5.353429721962833,0,5.426201462391315,0,4.223696582296218,0
2011-11-23,-2.2342970458596256,5.818781488885939,0,5.426201462391315,0,4.226896673428333,0
2011-11-25,-0.26891193002505226,5.675838790206674,0,5.426201462391315,0,4.227413458376041,0
2011-11-28,2.8821079038609922,6.26439235037707,0,5.426201462391315,0,4.232804591551002,0
2011-11-29,0.22112069693969919,6.013833439657428,0,5.426201462391315,0,4.232918669686858,0
2011-11-30,4.240343833622763,5.526301169682584,0,5.426201462391315,0,4.235838547786929,0
2011-12-01,-0.19104695778526481,5.274403094127445,0,5.426201462391315,0,4.2289548432470205,0
2011-12-02,-0.024101537332728126,4.728035270760376,0,5.426201462391315,0,4.236733444740252,0
2011-12-05,1.02344632992658,4.577601291322402,0,5.426201462391315,0,4.237053533342044,0
2011-12-06,0.11051379065262915,4.386823934786655,0,5.426201462391315,0,4.2344937403066165,0
2011-12-07,0.20163207826575202,4.119568622879314,0,5.426201462391315,0,4.231208126753163,0
2011-12-08,-2.1368498950929857,3.923044738964406,0,5.426201462391315,0,4.231470319064097,0
2011-12-09,1.6742412907085384,3.723444124393542,0,5.426201462391315,0,4.2311529374464465,0
2011-12-12,-1.502638690477899,4.494337179172879,0,5.426201462391315,0,4.236504937603664,0
2011-12-13,-0.8723953020305214,4.15688251718733,0,5.426201462391315,0,4.236529243376735,0
2011-12-14,-1.141325149713759,4.5759857246803834,0,5.426201462391315,0,4.2398170725780036,0
2011-12-15,0.3237852858081692,4.699910858492825,0,5.426201462391315,0,4.241230568564019,0
2011-12-16,0.3210989101900451,4.945871939325681,0,5.426201462391315,0,4.240448926733167,0
2011-12-19,-1.180219845855773,4.6711547048659385,0,5.426201462391315,0,4.2403325712341005,0
2011-12-20,2.938929593094407,4.421877546066748,0,5.426201462391315,0,4.239111453602435,0
2011-12-21,0.1947608164854339,4.7018014220197495,0,5.426201462391315,0,4.238380397437281,0
2011-12-22,0.8231577169829831,4.2724045873801995,0,5.426201462391315,0,4.2410450090027965,0
2011-12-23,0.8994480783105518,4.063221491310511,0,5.426201462391315,0,4.234474266929445,0
2011-12-27,0.007910481903918607,3.8134834171697762,0,5.426201462391315,0,4.2343491744473045,0
2011-12-28,-1.2556506256502387,3.578638869041091,0,5.426201462391315,0,4.229953176668046,0
2011-12-29,1.0650172463280614,3.4210215080216817,0,5.426201462391315,0,4.230105724059276,0
2011-12-30,-0.4300570740064627,3.8041665223860033,0,5.426201462391315,0,4.23273185010078,0
2012-01-03,1.5355483670177896,3.5570246425082934,0,5.426201462391315,0,4.229859462596666,0
2012-01-04,0.018790634443729307,3.5734877000233065,0,5.426201462391315,0,4.230717387694088,0
2012-01-05,0.2939392669493865,3.312164206893268,0,5.426201462391315,0,4.22413176579556,0
2012-01-06,-0.2540185002539133,3.169798290713947,0,5.426201462391315,0,4.223352560406148,0
2012-01-09,0.22590443626086362,3.0181449832784697,0,5.426201462391315,0,4.214581401111098,0
2012-01-10,0.88465236130604,2.997616232220113,0,5.426201462391315,0,4.214035742051651,0
2012-01-11,0.030954934463217332,2.855515760193011,0,5.426201462391315,0,4.211933640883847,0
2012-01-12,0.23338827385691882,2.6772089123940424,0,5.426201462391315,0,4.210772651935137,0
2012-01-13,-0.4960204447869401,2.561664105744955,0,5.426201462391315,0,4.211093070792959,0
2012-01-17,0.3546657768174128,2.443327708409065,0,5.426201462391315,0,4.207654755069657,0
2012-01-18,1.104668913022228,2.55983653042315,0,5.426201462391315,0,4.2080881924494555,0
2012-01-19,0.49265017172440156,2.420473114902783,0,5.426201462391315,0,4.208183970691901,0
2012-01-20,0.06692357932856269,2.2551960496198493,0,5.426201462391315,0,4.207250103687751,0
2012-01-23,0.047123192204085035,2.1280674679365985,0,5.426201462391315,0,4.206787858193753,0
2012-01-24,-0.10263438252235968,2.033986748689476,0,5.426201462391315,0,4.206978476757205,0
2012-01-25,0.8641694717196025,1.9467868043783683,0,5.426201462391315,0,4.205175240516889,0
2012-01-26,-0.5770508287989055,1.9099667722968128,0,5.426201462391315,0,4.195221344497977,0
2012-01-27,-0.1594147545290945,1.78941983009368,0,5.426201462391315,0,4.193697739369039,0
2012-01-30,-0.25253090863453725,2.0000184743554774,0,5.426201462391315,0,4.1948755876651935,0
2012-01-31,-0.045705112807793644,1.9988989684465255,0,5.426201462391315,0,4.194515960701318,0
2012-02-01,0.8860237474265962,2.0393035518034215,0,5.426201462391315,0,4.19517247118125,0
2012-02-02,0.10945478306671234,1.9861586538414102,0,5.426201462391315,0,4.195602569627774,0
2012-02-03,1.4499725948107647,1.8571595355063009,0,5.426201462391315,0,4.195393567726774,0
2012-02-06,-0.042396401353111846,1.7753062144630418,0,5.426201462391315,0,4.192765415720927,0
2012-02-07,0.20213375254701532,1.6348488279149533,0,5.426201462391315,0,4.192755098674059,0
2012-02-08,0.21578809333250354,1.6031189583553616,0,5.426201462391315,0,4.192703815684873,0
2012-02-09,0.14730251258786603,1.5292813868423296,0,5.426201462391315,0,4.192912397272225,0
2012-02-10,-0.6910122643616179,1.4533553985514216,0,5.426201462391315,0,4.1903481112486745,0
2012-02-13,0.6777023326497382,1.3875354814216994,0,5.426201462391315,0,4.190601729929991,0
2012-02-14,-0.09399650039259268,1.7027084311591951,0,5.426201462391315,0,4.191753720467036,0
2012-02-15,-0.5397747536216692,1.5967615663461345,0,5.426201462391315,0,4.19175504744552,0
2012-02-16,1.09653658332769,1.5917871345924768,0,5.426201462391315,0,4.191757293241061,0
2012-02-17,0.23461758829402962,1.800012255525842,0,5.426201462391315,0,4.191066533370788,0
2012-02-21,0.07196637576957368,1.6549519453771309,0,5.426201462391315,0,4.183121812262528,0
2012-02-22,-0.33456974121455285,1.5791671295432292,0,5.426201462391315,0,4.182973820032653,0
2012-02-23,0.426290318060624,1.5201741095711165,0,5.426201462391315,0,4.182481341186074,0
2012-02-24,0.1670841175508428,1.6350433941116032,0,5.426201462391315,0,4.183236603333406,0
2012-02-27,0.13536425518792067,1.541180667446779,0,5.426201462391315,0,4.177483110403667,0
2012-02-28,0.3350713492314775,1.4741599372683272,0,5.426201462391315,0,4.176020985639505,0
2012-02-29,-0.47482427569533836,1.4119774408736046,0,5.426201462391315,0,4.172751704644059,0
2012-03-01,0.6139156544532941,1.3408535803264023,0,5.426201462391315,0,4.167536942389817,0
2012-03-02,-0.32510350278581207,1.5371040924592512,0,5.426201462391315,0,4.16672205164065,0
2012-03-05,-0.38772005028211404,1.4403457731831968,0,5.426201462391315,0,4.1666938727349745,0
2012-03-06,-1.5489506127544146,1.5506592085432902,0,5.426201462391315,0,4.1621098959279115,0
2012-03-07,0.6876921722994126,1.6848085851624142,0,5.426201462391315,0,4.16116486862702,0
2012-03-08,0.9770049174722242,2.4539778918708053,0,5.426201462391315,0,4.157231853563557,0
2012-03-09,0.36246730207315236,2.29090869099085,0,5.426201462391315,0,4.150443736618098,0
2012-03-12,0.016044778678812075,2.12926039656031,0,5.426201462391315,0,4.14880991024017,0
2012-03-13,1.7969133090434228,2.022493130274791,0,5.426201462391315,0,4.1485481898082535,0
2012-03-14,-0.11969780885961415,1.9517119960487024,0,5.426201462391315,0,4.148728275042246,0
2012-03-15,0.5949465701560221,1.7439866998912257,0,5.426201462391315,0,4.14764278616066,0
2012-03-16,0.11187724767004655,1.7421485784570452,0,5.426201462391315,0,4.145746137675652,0
2012-03-19,0.39659715140711566,1.6332208515026996,0,5.426201462391315,0,4.144157784779626,0
2012-03-20,-0.3005028734390367,1.5671132485905066,0,5.426201462391315,0,4.144414984986214,0
2012-03-21,-0.18729499037742287,1.4998327420751838,0,5.426201462391315,0,4.139540897791335,0
2012-03-22,-0.7232634226897842,1.5959792611162025,0,5.426201462391315,0,4.139682737249803,0
2012-03-23,0.31040360075561585,1.6346297518089037,0,5.426201462391315,0,4.140013056547474,0
2012-03-26,1.3790299964088288,1.9316634375407915,0,5.426201462391315,0,4.141155907589564,0
2012-03-27,-0.2820749754246321,1.8358735585930173,0,5.426201462391315,0,4.141048276349896,0
2012-03-28,-0.49537586832890157,1.6719280273137487,0,5.426201462391315,0,4.140223529969806,0
2012-03-29,-0.16092239433873862,1.7489042633048497,0,5.426201462391315,0,4.139310861055601,0
2012-03-30,0.3691613621621361,1.924339467679368,0,5.426201462391315,0,4.1402873773558175,0
2012-04-02,0.7476626120982405,1.9415480871085535,0,5.426201462391315,0,4.135625503163211,0
2012-04-03,-0.3996611820141247,1.8403204220153044,0,5.426201462391315,0,4.134926282805786,0
2012-04-04,-1.0254926852538038,1.715638645540844,0,5.426201462391315,0,4.134863168781509,0
2012-04-05,-0.0629240152421399,1.8477017361419543,0,5.426201462391315,0,4.134333468427913,0
2012-04-09,-1.1423437999542612,2.2831125343247076,0,5.426201462391315,0,4.136111260423769,0
2012-04-10,-1.7229025277185803,2.234366528896742,0,5.426201462391315,0,4.135862475765145,0
2012-04-11,0.7421289800123757,2.692464396213624,0,5.426201462391315,0,4.137688034996886,0
2012-04-12,1.3685315235975748,3.4245796879205828,0,5.426201462391315,0,4.139955541027411,0
2012-04-13,-1.255346712505612,3.2001319878478673,0,5.426201462391315,0,4.139809165848001,0
2012-04-16,-0.050372724017345265,2.950142429978602,0,5.426201462391315,0,4.140038907091653,0
2012-04-17,1.5367979157954645,3.4091330168631098,0,5.426201462391315,0,4.142695830409721,0
2012-04-18,-0.4063533761746023,3.276956397231276,0,5.426201462391315,0,4.142635546837401,0
2012-04-19,-0.5952075477202332,3.0069351012545003,0,5.426201462391315,0,4.1421569661640145,0
2012-04-20,0.11685826213373295,3.056032375184105,0,5.426201462391315,0,4.142188809842874,0
2012-04-23,-0.8443113102887432,3.193481172697106,0,5.426201462391315,0,4.142822523960434,0
2012-04-24,0.3673019641628904,3.04110890340754,0,5.426201462391315,0,4.142968714195092,0
2012-04-25,1.3552342898741399,3.286563551888904,0,5.426201462391315,0,4.143688510897347,0
2012-04-26,0.6657952133507797,3.1081116237272384,0,5.426201462391315,0,4.143790013021427,0
2012-04-27,0.24114139290230932,2.8658442190531117,0,5.426201462391315,0,4.139629398302191,0
2012-04-30,-0.38910622753696145,2.689222269873044,0,5.426201462391315,0,4.1395321467096355,0
2012-05-01,0.5642435719684133,2.558010041399258,0,5.426201462391315,0,4.138355523052544,0
2012-05-02,-0.24998055766587626,2.6350275371232064,0,5.426201462391315,0,4.13915425877702,0
2012-05-03,-0.7688351103506842,2.4802941269139294,0,5.426201462391315,0,4.138759009985424,0
2012-05-04,-1.6278995721590046,2.4968319609123637,0,5.426201462391315,0,4.1393449536769795,0
2012-05-07,0.035051958289764595,2.750146894338804,0,5.426201462391315,0,4.140824764900174,0
2012-05-08,-0.4287853134969311,3.375877610614689,0,5.426201462391315,0,4.1442942682003565,0
2012-05-09,-0.672482753178195,3.212557092964584,0,5.426201462391315,0,4.144344222628389,0
2012-05-10,0.25142474063852527,3.2513371740403954,0,5.426201462391315,0,4.14339621110203,0
2012-05-11,-0.3393091334281743,3.4489524998325947,0,5.426201462391315,0,4.141036118036377,0
2012-05-14,-1.1175073102338486,3.264541438962921,0,5.426201462391315,0,4.1410427079752585,0
2012-05-15,-0.5762408276502476,3.2697578311988766,0,5.426201462391315,0,4.138972668283828,0
2012-05-16,-0.44135439289479245,3.6229315532690127,0,5.426201462391315,0,4.141279240593515,0
2012-05-17,-1.5165797405604462,3.69653295107106,0,5.426201462391315,0,4.142360944487676,0
2012-05-18,-0.7415201826754865,3.654526143223303,0,5.426201462391315,0,4.143270309334247,0
2012-05-21,1.5908684395839308,4.1620053252319895,0,5.426201462391315,0,4.146415086788799,0
2012-05-22,0.048621879514186846,4.255524899614308,0,5.426201462391315,0,4.145733572358192,0
2012-05-23,0.1692270514548765,3.9253284552179286,0,5.426201462391315,0,4.145013843283853,0
2012-05-24,0.13790801585880885,3.724608073130505,0,5.426201462391315,0,4.144933877287765,0
2012-05-25,-0.2167980702760717,3.5293242948381045,0,5.426201462391315,0,4.144262156878327,0
2012-05-29,1.101805527882847,3.373045205656482,0,5.426201462391315,0,4.134569728617096,0
2012-05-30,-1.4438629304797284,3.303426980023693,0,5.426201462391315,0,4.134891335287914,0
2012-05-31,-0.22792610600432575,3.0697048179614055,0,5.426201462391315,0,4.134306764319547,0
2012-06-01,-2.4951295414361523,3.6078882411310977,0,5.426201462391315,0,4.133510883502282,0
2012-06-04,0.010954819498779878,3.5303175487534717,0,5.426201462391315,0,4.134028594023588,0
2012-06-05,0.5710514594359025,4.5722177585549275,0,5.426201462391315,0,4.14061345805748,0
2012-06-06,2.2787776048048256,4.31942246010258,0,5.426201462391315,0,4.1406106490337296,0
2012-06-07,-0.010647016016737381,4.047850889469905,0,5.426201462391315,0,4.139280524329415,0
2012-06-08,0.8081420799989608,3.6857952827130265,0,5.426201462391315,0,4.1388172590371095,0
2012-06-11,-1.2700423815401067,3.5176387242281635,0,5.426201462391315,0,4.13910971015363,0
2012-06-12,1.1583389901239802,3.293351829610971,0,5.426201462391315,0,4.134566012731842,0
2012-06-13,-0.7048030071104174,3.7149985129147756,0,5.426201462391315,0,4.136897692095066,0
2012-06-14,1.0756592649869776,3.4441739171206707,0,5.426201462391315,0,4.136283964305667,0
2012-06-15,1.0284745652146794,3.592763525396564,0,5.426201462391315,0,4.137674559841087,0
2012-06-18,0.1443703958935358,3.345463667649437,0,5.426201462391315,0,4.128548803384537,0
2012-06-19,0.9767834417612747,3.1048267446056643,0,5.426201462391315,0,4.127742559291231,0
2012-06-20,-0.1687780512771723,2.954167067299381,0,5.426201462391315,0,4.127727865670562,0
2012-06-21,-2.2513208183375855,2.744387988164947,0,5.426201462391315,0,4.12765910751854,0
2012-06-22,0.7148989234504349,2.7069816020313437,0,5.426201462391315,0,4.123783088055545,0
2012-06-25,-1.6083502390603004,3.7250162212734734,0,5.426201462391315,0,4.129476535893624,0
2012-06-26,0.47613681610202147,3.4828015030905584,0,5.426201462391315,0,4.127778362244153,0
2012-06-27,0.894478141961743,4.0658549760525755,0,5.426201462391315,0,4.130916395037697,0
2012-06-28,-0.21120283457667527,3.8241674612851964,0,5.426201462391315,0,4.124789146080465,0
2012-06-29,2.4614793734920246,3.5612568706457197,0,5.426201462391315,0,4.124796161577806,0
2012-07-02,0.2456292158706836,3.486485322779508,0,5.426201462391315,0,4.123098140143564,0
2012-07-03,0.6212771568424255,3.1205655230407188,0,5.426201462391315,0,4.123124370158518,0
2012-07-05,-0.46980415663211994,2.9588323692757754,0,5.426201462391315,0,4.121015410946946,0
2012-07-06,-0.947741865558198,2.7828118091955174,0,5.426201462391315,0,4.119130682464627,0
2012-07-09,-0.164017617051813,2.879417650248308,0,5.426201462391315,0,4.120023561982135,0
2012-07-10,-0.815912178959069,3.188758324101391,0,5.426201462391315,0,4.121598483655302,0
2012-07-11,-0.0014923688990578575,3.120013191890416,0,5.426201462391315,0,4.121725312460064,0
2012-07-12,-0.4999574352459078,3.335039431656163,0,5.426201462391315,0,4.123156753895504,0
2012-07-13,1.6362759247573275,3.174872875160033,0,5.426201462391315,0,4.123458420848866,0
2012-07-16,-0.23169958916205513,3.2762318911217254,0,5.426201462391315,0,4.118176536306689,0
2012-07-17,0.738235580991176,2.9757815749030483,0,5.426201462391315,0,4.118589362745336,0
2012-07-18,0.6658275330085007,2.9661490860516717,0,5.426201462391315,0,4.114647156372447,0
2012-07-19,0.2713415248511383,2.7590118433576656,0,5.426201462391315,0,4.113090787554707,0
2012-07-20,-1.0112620534169032,2.581422629349941,0,5.426201462391315,0,4.112581786573383,0
2012-07-23,-0.8948979003707246,2.4502219231948894,0,5.426201462391315,0,4.109868863146248,0
2012-07-24,-0.9082050192424119,2.825051823738018,0,5.426201462391315,0,4.110792284141821,0
2012-07-25,-0.031391072211795545,3.1107708188088434,0,5.426201462391315,0,4.11077967529082,0
2012-07-26,1.6405662864951118,3.375614034359047,0,5.426201462391315,0,4.109815886935329,0
2012-07-27,1.8900814490450273,3.234333011800975,0,5.426201462391315,0,4.1101108414020295,0
2012-07-30,-0.048347644461061726,2.9629261483394305,0,5.426201462391315,0,4.1062518100275645,0
2012-07-31,-0.4326172766220222,2.6828423631450433,0,5.426201462391315,0,4.105408171765794,0
2012-08-01,-0.29041929017454254,2.599993285274305,0,5.426201462391315,0,4.10584076673602,0
2012-08-02,-0.7531963624136045,2.6881955419829424,0,5.426201462391315,0,4.104209399467532,0
2012-08-03,1.8861288185302485,2.71001277799228,0,5.426201462391315,0,4.104207209039143,0
2012-08-06,0.2326560724057678,2.93638119844819,0,5.426201462391315,0,4.105695500510627,0
2012-08-07,0.5093762742592908,2.6587387328761904,0,5.426201462391315,0,4.106438391861689,0
2012-08-08,0.062063380745319294,2.5305117054641544,0,5.426201462391315,0,4.103177835129636,0
2012-08-09,0.041359999517301904,2.387131666924435,0,5.426201462391315,0,4.101308694458668,0
2012-08-10,0.21860506671047944,2.2903895381553196,0,5.426201462391315,0,4.101622706078923,0
2012-08-13,-0.12526850781939547,2.1996976721417205,0,5.426201462391315,0,4.10179333423476,0
2012-08-14,-0.012815461201997174,2.098836550139296,0,5.426201462391315,0,4.1019069882641785,0
2012-08-15,0.11389916294490678,2.0850904651733413,0,5.426201462391315,0,4.0974479524120815,0
2012-08-16,0.7075420387505466,2.0254456735331674,0,5.426201462391315,0,4.097744625965398,0
2012-08-17,0.18703837394767023,1.9421504897880837,0,5.426201462391315,0,4.09802608355341,0
2012-08-20,-0.0021175053652821643,1.8166613156042137,0,5.426201462391315,0,4.097699472290124,0
2012-08-21,-0.3503666814444632,1.736287085849857,0,5.426201462391315,0,4.094874654691999,0
2012-08-22,0.022637762345679675,1.6888641652789813,0,5.426201462391315,0,4.094350201156692,0
2012-08-23,-0.8104999597722565,1.797785471279111,0,5.426201462391315,0,4.0945524776971,0
2012-08-24,0.6433988343262266,1.7289462731333227,0,5.426201462391315,0,4.085350192741007,0
2012-08-27,-0.04891344205224454,2.0648242109529447,0,5.426201462391315,0,4.086928803212759,0
2012-08-28,-0.08085090427962799,1.9369922488960818,0,5.426201462391315,0,4.085885578861242,0
2012-08-29,0.08439929642994781,1.895998514755522,0,5.426201462391315,0,4.074421240095839,0
2012-08-30,-0.7836429729673381,1.8705090865816032,0,5.426201462391315,0,4.074883158543374,0
2012-08-31,0.5060469767645165,1.7916574946468644,0,5.426201462391315,0,4.074950634952476,0
2012-09-04,-0.11666393226880797,2.0825915079606014,0,5.426201462391315,0,4.076338786534628,0
2012-09-05,-0.10682316532888013,1.9798547603977037,0,5.426201462391315,0,4.055598921281949,0
2012-09-06,2.022953661200689,1.942961383199866,0,5.426201462391315,0,4.0554924127228125,0
2012-09-07,0.40417949889430294,1.9388683469773,0,5.426201462391315,0,4.0351235085304005,0
2012-09-10,-0.6166805654652836,1.7296914002493613,0,5.426201462391315,0,4.0280944590365,0
2012-09-11,0.3130052101452872,1.6391438418141207,0,5.426201462391315,0,4.021376261030026,0
2012-09-12,0.2090505602596938,1.8761151390673214,0,5.426201462391315,0,4.008066457430517,0
2012-09-13,1.617817215384428,1.7831508309659423,0,5.426201462391315,0,4.00452744786712,0
2012-09-14,0.3951135292808127,1.7034034104039937,0,5.426201462391315,0,4.004113066814128,0
2012-09-17,-0.31295828602655196,1.5283386110282968,0,5.426201462391315,0,4.003661233968341,0
2012-09-18,-0.1280595132117327,1.4490475312472901,0,5.426201462391315,0,4.003630675991991,0
2012-09-19,0.11848517443742584,1.5475267660419858,0,5.411525893116384,0,3.9368651452891084,0
2012-09-20,-0.054087999282133994,1.569844309036716,0,5.411525893116384,0,3.9234044880501373,0
2012-09-21,-0.007532185571705149,1.510349730779074,0,5.411525893116384,0,3.922679933387865,0
2012-09-24,-0.2235150069379947,1.4969162597924497,0,5.411525893116384,0,3.9068562947192818,0
2012-09-25,-1.0557389418567713,1.4651091044315994,0,5.411525893116384,0,3.904178910304805,0
2012-09-26,-0.5753253211740956,1.5268909405275835,0,5.411525893116384,0,3.8897130071942896,0
2012-09-27,0.9602727708234702,2.0063241854562337,0,5.328886594572081,0,3.8611948795610243,0
2012-09-28,-0.4487808236766832,2.196453795704195,0,5.328886594572081,0,3.8599285665734433,0
2012-10-01,0.2647997667994667,2.023392143646755,0,5.1571208279519904,0,3.807302995584248,0
2012-10-02,0.08719067272658147,2.153441228393106,0,5.1571208279519904,0,3.805678584958493,0
2012-10-03,0.3617857293033645,2.066781258801332,0,5.1571208279519904,0,3.7317120923960236,0
2012-10-04,0.7148821731697362,1.981943242180945,0,5.1571208279519904,0,3.730859224095433,0
2012-10-05,-0.03216410840751239,1.8648944801433203,0,5.036866949414839,0,3.6554962884542452,0
2012-10-08,-0.3462723847428905,1.7521672059934046,0,5.036866949414839,0,3.646848029875129,0
2012-10-09,-0.9940182135141966,1.712638530662433,0,5.036866949414839,0,3.6459346798469667,0
2012-10-10,-0.6207255566481142,1.8248742723475857,0,5.036866949414839,0,3.635370761032071,0
2012-10-11,0.019537043698457743,2.2452225057174497,0,5.036866949414839,0,3.6266180257530287,0
2012-10-12,-0.2970544956016541,2.4397657509910258,0,4.90016550437416,0,3.591473393681021,0
2012-10-15,0.8045470752666933,2.343991538679812,0,4.90016550437416,0,3.591621039381642,0
2012-10-16,1.0217555817170516,2.379050195898935,0,4.90016550437416,0,3.579047925216634,0
2012-10-17,0.4108606125954804,2.2163233157200612,0,4.90016550437416,0,3.5674048742851263,0
2012-10-18,-0.24467198768949572,2.0672351898645838,0,4.90016550437416,0,3.4986951853638613,0
2012-10-19,-1.671014460003599,1.9573561473972125,0,4.90016550437416,0,3.4962465788200086,0
2012-10-22,0.04394856785508615,1.9996138788644182,0,4.90016550437416,0,3.4943040825765372,0
2012-10-23,-1.4549234970738008,2.7856819307514544,0,4.90016550437416,0,3.4980572028340378,0
2012-10-24,-0.30901524835878325,2.6608061228670525,0,4.90016550437416,0,3.497694512634882,0
2012-10-25,0.2991064948394708,3.2482666087922167,0,4.90016550437416,0,3.4928024850872417,0
2012-10-26,-0.07292475686444065,3.2336296467361243,0,4.774188875107267,0,3.4649220962416756,0
2012-10-31,0.015586755128053293,3.064600560427929,0,4.662949981810491,0,3.438560823459337,0
2012-11-01,1.0867212600985972,2.956629386100726,0,4.662949981810491,0,3.4353801265817703,0
2012-11-02,-0.9423718242892513,2.822574806550124,0,4.662949981810491,0,3.432742956334255,0
2012-11-05,0.21614713450575923,2.6150688407548186,0,4.662949981810491,0,3.42624494327999,0
2012-11-06,0.7822509122727109,2.9259824148265596,0,4.561859893236344,0,3.400000259195804,0
2012-11-07,-2.3990484179204747,2.801145662487131,0,4.561859893236344,0,3.3716633205152062,0
2012-11-08,-1.22799333135091,2.608779560049038,0,4.561859893236344,0,3.3523175899642217,0
2012-11-09,0.16972512798215902,3.730131287175522,0,4.561859893236344,0,3.351222671177262,0
2012-11-12,0.013047937654856286,4.126479305425244,0,4.561859893236344,0,3.354037170421639,0
2012-11-13,-0.3993383474745327,3.8253661004759336,0,4.515679702747437,0,3.3151911987103344,0
2012-11-14,-1.3948870444327603,3.5512007725992314,0,4.373220914165703,0,3.2685403374983966,0
2012-11-15,-0.15948159570167258,3.599865960778425,0,4.373220914165703,0,3.2450763086378998,0
2012-11-16,0.4828274735175702,4.08012387591092,0,4.373220914165703,0,3.2225441751269406,0
2012-11-19,1.966737673954756,3.947155125025254,0,4.373220914165703,0,3.223086404823145,0
2012-11-20,0.06631664358276915,3.7230290903640335,0,4.373220914165703,0,3.2164848641381587,0
2012-11-21,0.2317493660971613,3.425185543988452,0,4.373220914165703,0,3.217853989809682,0
